S_N,Site_ID,Site_Name,cell Name,LAC,Cell_ID,LAT,LONG,NEAREST_SCHOOL,Cell_Name
1244,SL0015,Dama Road,,36000,30151,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",UDAMARI
1245,SL0015,Dama Road,,36000,30152,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",UDAMARJ
1246,SL0015,Dama Road,,36000,30153,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",UDAMARK
1247,SL0015,Dama Road,,36000,30154,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",UDAMARM
1248,SL0015,Dama Road,,36000,30155,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",UDAMARN
1249,SL0015,Dama Road,,36000,30156,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",UDAMARP
1250,SL0015,Dama Road,,36000,30157,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",UDAMARX
1251,SL0015,Dama Road,,36000,30158,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",UDAMARY
1252,SL0015,Dama Road,,36000,30159,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",UDAMARZ
3278,SL0015,LDAMAR,,4600,400151,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",LDAMAR1
3279,SL0015,LDAMAR,,4600,400152,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",LDAMAR2
3280,SL0015,LDAMAR,,4600,400153,7.859196,-11.18675,"Fatima Zahara Islamic Pre-Primary(Pre-Primary)|Not Approved|Mission/religious group,Al Rasul Al Azam(Primary)|Approved|Mission/religious group,Integrated Community Primary Kpetema(Primary)|Approved|Mission/religious group,Sierra Leone Muslim Community Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sierra Leone Muslim Community Primary School Kpetema Kenema(Primary)|Approved|Mission/religious group",LDAMAR3
47,SL0016,Congo Town,,21000,20161,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",CONGO1
48,SL0016,Congo Town,,21000,20162,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",CONGO2
49,SL0016,Congo Town,,21000,20163,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",CONGO3
1253,SL0016,Congo Town,,30000,10161,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOA
1254,SL0016,Congo Town,,30000,10162,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOB
1255,SL0016,Congo Town,,30000,10163,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOC
1256,SL0016,Congo Town,,30000,30161,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOI
1257,SL0016,Congo Town,,30000,30162,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOJ
1258,SL0016,Congo Town,,30000,30163,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOK
1259,SL0016,Congo Town,,30000,30164,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOM
1260,SL0016,Congo Town,,30000,30165,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGON
1261,SL0016,Congo Town,,30000,30166,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOP
1262,SL0016,Congo Town,,30000,30167,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOX
1263,SL0016,Congo Town,,30000,30168,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOY
1264,SL0016,Congo Town,,30000,30169,8.481942,-13.253249,"Empowering Children Pre-School(Pre-Primary)|Not Approved|Private,Empowering Children Primary School(Primary)|Not Approved|Private,Standard Preparatory School(Pre-Primary)|Approved|Private,Standard Preparatory School(Primary)|Approved|Private,The Beacon High School Senior Secondary School(Senior Secondary)|Approved|Private",UCONGOZ
50,SL0017,Kissy Brook,,22000,20171,8.476534,-13.197376,"Nashirr Islamic Senior Secondary School(Senior Secondary)|Not Approved|Private,Rural Education Committee Nashirr Islamic Primary School(Primary)|Approved|Mission/religious group,Nashirr Islamic Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,St Helena Ame Senior Secondary School(Senior Secondary)|Approved|Government,Umc Primary School Urban Centre School Kissy(Pre-Primary)|Approved|Government",KBROOK1
51,SL0017,Kissy Brook,,22000,20172,8.476534,-13.197376,"Nashirr Islamic Senior Secondary School(Senior Secondary)|Not Approved|Private,Rural Education Committee Nashirr Islamic Primary School(Primary)|Approved|Mission/religious group,Nashirr Islamic Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,St Helena Ame Senior Secondary School(Senior Secondary)|Approved|Government,Umc Primary School Urban Centre School Kissy(Pre-Primary)|Approved|Government",KBROOK2
52,SL0017,Kissy Brook,,22000,20173,8.476534,-13.197376,"Nashirr Islamic Senior Secondary School(Senior Secondary)|Not Approved|Private,Rural Education Committee Nashirr Islamic Primary School(Primary)|Approved|Mission/religious group,Nashirr Islamic Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,St Helena Ame Senior Secondary School(Senior Secondary)|Approved|Government,Umc Primary School Urban Centre School Kissy(Pre-Primary)|Approved|Government",KBROOK3
1265,SL0017,Kissy Brook,,31000,10171,8.476534,-13.197376,"Nashirr Islamic Senior Secondary School(Senior Secondary)|Not Approved|Private,Rural Education Committee Nashirr Islamic Primary School(Primary)|Approved|Mission/religious group,Nashirr Islamic Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,St Helena Ame Senior Secondary School(Senior Secondary)|Approved|Government,Umc Primary School Urban Centre School Kissy(Pre-Primary)|Approved|Government",UKBROKA
1266,SL0017,Kissy Brook,,31000,10172,8.476534,-13.197376,"Nashirr Islamic Senior Secondary School(Senior Secondary)|Not Approved|Private,Rural Education Committee Nashirr Islamic Primary School(Primary)|Approved|Mission/religious group,Nashirr Islamic Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,St Helena Ame Senior Secondary School(Senior Secondary)|Approved|Government,Umc Primary School Urban Centre School Kissy(Pre-Primary)|Approved|Government",UKBROKB
1267,SL0017,Kissy Brook,,31000,10173,8.476534,-13.197376,"Nashirr Islamic Senior Secondary School(Senior Secondary)|Not Approved|Private,Rural Education Committee Nashirr Islamic Primary School(Primary)|Approved|Mission/religious group,Nashirr Islamic Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,St Helena Ame Senior Secondary School(Senior Secondary)|Approved|Government,Umc Primary School Urban Centre School Kissy(Pre-Primary)|Approved|Government",UKBROKC
1268,SL0017,Kissy Brook,,31000,30171,8.476534,-13.197376,"Nashirr Islamic Senior Secondary School(Senior Secondary)|Not Approved|Private,Rural Education Committee Nashirr Islamic Primary School(Primary)|Approved|Mission/religious group,Nashirr Islamic Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,St Helena Ame Senior Secondary School(Senior Secondary)|Approved|Government,Umc Primary School Urban Centre School Kissy(Pre-Primary)|Approved|Government",UKBROKI
